"user";"PR";"comments";"coments_review";"commit";"changed_files";"add_lines";"delete_lines";"Did_CommitMerge"
"mwringe";32491;8;19;1;13;3128;2831;FALSE
"marcmillien";32572;6;0;1;10;642;0;FALSE
"gaocegege";32652;2;0;1;1;7;1;FALSE
"mayman";32790;9;3;0;0;0;0;FALSE
"dgonzalez";34418;13;14;3;1;48;0;FALSE
"dgonzalez";33435;18;2;7;7;29;11;FALSE
"zhaosijun";33468;12;0;1;15;620;20;FALSE
"hongshibao";33529;6;0;1;1;1;1;FALSE
"VictorDenisov";33535;9;6;1;4;5;2;FALSE
"cornelius-keller";33553;13;0;1;4;7;4;FALSE
"Tchinmai7";33635;4;0;1;1;15;15;FALSE
"maxwell92";37603;8;0;1;1;1;1;FALSE
"maxwell92";33902;15;3;166;618;36588;12174;FALSE
"maxwell92";33822;8;0;1;1;1;1;FALSE
"maxwell92";33654;7;0;1;1;1;0;FALSE
"Rotwang";33734;10;1;2;2;6;2;FALSE
"baizhenhua";33736;5;0;300;822;21790;21191;TRUE
"tejeshdolly";34021;6;0;302;823;21791;21192;TRUE
"axsuul";34355;8;0;1;4;4;4;FALSE
"axsuul";34305;14;2;1;2;2;2;FALSE
"jettyu";34436;5;0;304;825;21804;21195;TRUE
"gg7";34451;5;0;1;1;1;1;FALSE
"choboco";34528;4;0;258;1069;40670;38173;TRUE
"ritchida";35926;3;0;1;1;3;0;TRUE
"ritchida";34853;2;0;297;820;23581;21286;TRUE
"janosi";34928;24;4;1;20;99;8;FALSE
"bogdando";35907;10;0;1;3;127;36;FALSE
"bogdando";35689;17;6;1;1;84;0;FALSE
"bogdando";35525;15;0;1;74;164;29;FALSE
"bogdando";35291;17;3;1;3;46;1;FALSE
"bogdando";35130;3;0;1;1;2;1;FALSE
"zherman0";35295;13;1;1;2;16;0;FALSE
"zherman0";35139;15;0;1;2;5;0;FALSE
"Sn0rt";35174;1;0;1;1;1;0;FALSE
"stepanstipl";35200;10;0;1;1;38;31;FALSE
"khenidak";35394;9;0;8;1;197;0;FALSE
"psiwczak";35470;8;0;1;1;3;0;FALSE
"AlexMioMio";35666;5;0;1;1;3;0;FALSE
"AlexMioMio";35604;6;2;1;1;1;1;FALSE
"pmceachern";35620;2;0;338;1280;69834;40100;TRUE
"camilocot";35709;17;0;2;1;1;1;FALSE
"AndreasRa";35851;5;0;398;801;24490;19062;TRUE
"Daniel-B-Smith";35920;17;0;1;1;1;1;FALSE
"hom7";36428;5;0;544;1407;82654;12252;TRUE
"bondareko";36607;5;0;1;0;0;0;FALSE
"tadovas";36650;12;0;0;0;0;0;FALSE
"tadovas";36645;4;0;0;0;0;0;FALSE
"wardviaene";36894;12;1;1;97;57003;42889;FALSE
"Cusfomer-kubectl";36989;4;0;6;20;37735;37;FALSE
"andyxning";37141;22;2;1;1;11;3;FALSE
"i1573696";37171;3;0;1;1;1;0;FALSE
"jzhoucliqr";37186;10;0;1111;3352;142337;96657;TRUE
"seanchann";37279;5;0;1;1;1;1;FALSE
"sethpollack";37642;7;0;1;1;1;1;FALSE
"daehyeok";37933;20;8;1;16;20;26;FALSE
"quyetnguyen0989";38122;5;0;337;844;22093;21279;TRUE
"johnbelamaric";38408;23;37;5;1;185;0;FALSE
"luojie233";38938;3;0;1;1;1;1;FALSE
"luojie233";38561;3;0;9;8;12;12;FALSE
"luojie233";38560;3;0;8;8;12;12;FALSE
"luojie233";38455;5;0;2;1;1;1;FALSE
"EnergyLiYN";39062;4;0;1;1;2;2;FALSE
"EnergyLiYN";39012;2;0;2;1;20;20;FALSE
"EnergyLiYN";38563;3;0;1;1;2;2;FALSE
"EnergyLiYN";38559;3;0;1;1;1;1;FALSE
"EnergyLiYN";38496;3;0;1;1;1;1;FALSE
"pengqinglan";38499;6;0;1;8;40;40;FALSE
"Dee-pak";38514;5;0;398;801;24490;19062;TRUE
"vic3lord";38704;7;0;1;1;1;1;FALSE
"tomlanyon";38735;6;0;1;1;1;1;FALSE
"sharms";38773;2;0;0;0;0;0;FALSE
"sharms";38737;3;0;0;0;0;0;FALSE
"zhangchungame";38762;7;0;164;248;5890;4097;TRUE
"ElijahCaine";38911;8;0;1;1;1;1;FALSE
"fhemberger";38934;7;0;0;0;0;0;FALSE
"wxb0521";38951;8;0;2;7;7;7;FALSE
"wxb0521";38940;4;0;1;2;2;2;FALSE
"liliVicky";38956;3;0;3;2;2;2;FALSE
"liliVicky";38953;4;0;3;2;3;3;FALSE
"liliVicky";38948;7;0;2;1;1;1;FALSE
"guohaifang";39281;3;0;1;2;354;357;FALSE
"guohaifang";39276;2;0;4;2;359;366;FALSE
"guohaifang";39272;3;0;2;0;0;0;FALSE
"guohaifang";39018;4;0;1;4;19;19;FALSE
"guohaifang";38965;4;0;1;4;22;22;FALSE
"dongziming";39019;3;0;1;1;4;4;FALSE
"louyiping";39071;6;5;1;1;5;5;FALSE
"font";39129;12;0;1;2;2;2;FALSE
"rajboruah";39131;3;0;51;62;1807;764;TRUE
"FlorianOtel";41292;3;0;1;15;471;0;FALSE
"FlorianOtel";41291;3;0;1;15;471;0;FALSE
"FlorianOtel";39808;23;0;1;15;471;0;FALSE
"FlorianOtel";39155;24;0;1;15;471;0;FALSE
"brimworks";39205;6;0;1;5;10;10;FALSE
"sergeydobrodey";39274;21;0;2;6;29;11;FALSE
"zen";39348;7;0;1;1;5;4;FALSE
"mkutsevol";39618;4;0;2;115;16358;88;FALSE
"sjevs";39621;11;0;1;1;0;2;FALSE
"dmrub";39862;6;0;1;1;25;0;FALSE
"zhuqinghua";39935;7;0;248;1010;18774;6740;TRUE
"yangpujun";39983;6;0;1;1;1;0;FALSE
"hvnsweeting";40135;6;0;1;1;2;0;FALSE
"jsonkey";41869;5;0;1;0;0;0;FALSE
"jsonkey";40138;3;0;1;0;0;0;FALSE
"aocole";40169;7;0;1;1;14;0;FALSE
"christosdf";40279;6;0;583;1841;91832;53292;TRUE
"GheRivero";41503;5;0;1;2;9;0;FALSE
"GheRivero";40677;10;0;1;1;4;2;FALSE
"axinojolais";40897;12;2;5;6;127;7;TRUE
"jrahn42";41006;6;0;1;1;1;1;FALSE
"nkwangleiGIT";41191;11;2;0;0;0;0;FALSE
"wozhengjl";41389;5;0;4;7;143;9;FALSE
"shaynewang";41426;6;18;0;0;0;0;FALSE
"abdasgupta";41553;6;0;1;1;31;30;FALSE
"abdasgupta";41546;10;0;1;229;22935;10143;FALSE
"ddongchen";41777;6;0;369;1360;25689;11690;TRUE
"janusd";42049;6;0;1;1;1;1;FALSE
"literalice";42118;7;0;1;1;2;2;FALSE
"literalice";42117;4;0;1;1;2;2;FALSE
"tengqm";42220;10;0;114;367;29296;17349;TRUE
"viren-nadkarni";42464;6;0;1;1;1;1;FALSE
"jianzhangbjz";42475;6;1;10000;16278;3075769;963047;FALSE
"roidelapluie";42558;6;0;1;1;42;41;FALSE
